Gene	Tau	Classification	Specific_parts
Glyma.10G070600	0.777517995524561	Weak	NA
Glyma.10G071300	0.956959330067975	Weak	NA
Glyma.10G072400	0.813096717532883	Weak	NA
Glyma.10G073900	0.5052960519987776	Weak	NA
Glyma.10G074000	0.9845731319412059	Weak	NA
Glyma.10G074100	0.3845497076327218	Weak	NA
Glyma.10G075700	0.9756797545344363	Weak	NA
Glyma.10G075800	0.816554644662159	Weak	NA
Glyma.10G076200	0.5318978134988733	Weak	NA
Glyma.10G076300	0.8932204886664161	Weak	NA
Glyma.10G077100	0.9852507669421142	Weak	NA
Glyma.10G077300	1	Weak	NA
Glyma.10G077700	0.7343548376123145	Weak	NA
Glyma.10G078566	0.6852075099833755	Weak	NA
Glyma.10G079000	0.5925898593422804	Weak	NA
Glyma.10G080751	0.9417335698083437	Weak	NA
Glyma.10G080900	1	Weak	NA
Glyma.10G081000	0.6573233086131605	Weak	NA
Glyma.10G082000	0.9952628550780052	Weak	NA
Glyma.10G082200	0.9082793023391559	Weak	NA
Glyma.10G082600	0.5803796459652395	Weak	NA
Glyma.10G082602	0.6301932945653677	Weak	NA
Glyma.10G083000	0.9137276208219276	Weak	NA
Glyma.10G083200	0.991873781931307	Weak	NA
Glyma.10G083400	0.6692577463226433	Weak	NA
Glyma.10G084600	0.8040046842673448	Weak	NA
Glyma.10G085600	1	Weak	NA
Glyma.10G087100	0.8854559908519172	Weak	NA
Glyma.10G087500	0.7864208736080137	Weak	NA
Glyma.10G088300	0.9820087593237103	Weak	NA
Glyma.10G088800	0.9495685222342071	Weak	NA
Glyma.10G088900	0.9779774869909672	Weak	NA
Glyma.10G092200	0.6190826853055805	Weak	NA
Glyma.10G092900	0.9258812470049852	Weak	NA
Glyma.10G093801	0.5851108100945708	Weak	NA
Glyma.10G094100	0.4068962072683394	Weak	NA
Glyma.10G094300	0.37166795391397606	Weak	NA
Glyma.10G095100	0.7566362506105375	Weak	NA
Glyma.10G096120	0.9598675096307743	Weak	NA
Glyma.10G098400	0.6368712313626926	Weak	NA
Glyma.10G100600	0.47807452948175266	Weak	NA
Glyma.10G100800	0.4042776210526941	Weak	NA
Glyma.10G103100	0.9140360018504787	Weak	NA
Glyma.10G103200	0.986548422321388	Weak	NA
Glyma.10G104501	0.8450197731568123	Weak	NA
Glyma.10G104651	0.3825426126378021	Weak	NA
Glyma.10G104767	0.7405263337952873	Weak	NA
Glyma.10G104833	0.9853007120789938	Weak	NA
Glyma.10G105300	0.6381211443970691	Weak	NA
Glyma.10G105800	0.3635409194750475	Weak	NA
Glyma.10G106000	0.6360433377655008	Weak	NA
Glyma.10G106200	0.9766900386669783	Weak	NA
Glyma.10G106301	0.9101208744359798	Weak	NA
Glyma.10G106500	0.4629158293348831	Weak	NA
Glyma.10G107900	0.6996810579161737	Weak	NA
Glyma.10G108000	0.9680775787725313	Weak	NA
Glyma.10G108140	0.9550525973548617	Weak	NA
Glyma.10G108261	0.9096576380153235	Weak	NA
Glyma.10G108400	0.7261375558920496	Weak	NA
Glyma.10G108900	0.9954629531853753	Weak	NA
Glyma.10G110951	0.9768096870270917	Weak	NA
Glyma.10G112400	0.3512568345364095	Weak	NA
Glyma.10G113000	0.5064552142288341	Weak	NA
Glyma.10G114600	0.9587758253069031	Weak	NA
Glyma.10G115300	0.9638112985287068	Weak	NA
Glyma.10G117400	0.9519799351372119	Weak	NA
Glyma.10G117700	0.3024168675217465	Weak	NA
Glyma.10G118200	1	Weak	NA
Glyma.10G118250	0.9828700058133669	Weak	NA
Glyma.10G118567	0.3678460017638245	Weak	NA
Glyma.10G118633	0.3640259248721751	Weak	NA
Glyma.10G119633	0.9357002381833852	Weak	NA
Glyma.10G119900	0.9789802597605988	Weak	NA
Glyma.10G120000	0.4750329635083135	Weak	NA
Glyma.10G121548	0.551163046707845	Weak	NA
Glyma.10G121554	0.6129337662336533	Weak	NA
Glyma.10G121578	0.9430446943631793	Weak	NA
Glyma.10G121584	0.7561891754876451	Weak	NA
Glyma.10G122300	0.9691373728731089	Weak	NA
Glyma.10G122700	0.9634579127997314	Weak	NA
Glyma.10G123400	0.3016097121234415	Weak	NA
Glyma.10G123500	1	Weak	NA
Glyma.10G123600	0.5581458588813093	Weak	NA
Glyma.10G124500	0.48524978389183404	Weak	NA
Glyma.10G125350	0.9890593208431689	Weak	NA
Glyma.10G126076	0.8746320179177551	Weak	NA
Glyma.10G126600	0.6978792643558515	Weak	NA
Glyma.10G128200	0.8380002280180504	Weak	NA
Glyma.10G128866	0.9211725829533737	Weak	NA
Glyma.10G128932	1	Weak	NA
Glyma.10G129100	0.7575624963230062	Weak	NA
Glyma.10G129133	0.9430823710046873	Weak	NA
Glyma.10G129166	0.8529997878254166	Weak	NA
Glyma.10G129400	1	Weak	NA
Glyma.10G129900	0.7368046341980635	Weak	NA
Glyma.10G130350	1	Weak	NA
Glyma.10G130700	0.3815581650508926	Weak	NA
Glyma.10G130900	0.7792850392926329	Weak	NA
Glyma.10G131000	0.5568368924684526	Weak	NA
Glyma.10G132000	0.37953471016039514	Weak	NA
Glyma.10G132200	0.9782359941681944	Weak	NA
Glyma.10G135667	0.8745856116867693	Weak	NA
Glyma.10G136800	0.9397496220002344	Weak	NA
Glyma.10G136900	1	Weak	NA
Glyma.10G137600	0.6892511589336404	Weak	NA
Glyma.10G138200	0.5113670725155505	Weak	NA
Glyma.10G138300	0.8492816113014118	Weak	NA
Glyma.10G140800	0.9292215795338848	Weak	NA
Glyma.10G141300	0.8493998421105422	Weak	NA
Glyma.10G141700	0.7867065802874094	Weak	NA
Glyma.10G142900	0.9921747500006866	Weak	NA
Glyma.10G143100	0.9454556847982499	Weak	NA
Glyma.10G143300	0.8572554751320203	Weak	NA
Glyma.10G143800	0.36837415498522963	Weak	NA
Glyma.10G144900	0.8304165655267779	Weak	NA
Glyma.10G146700	0.6803152272485853	Weak	NA
Glyma.10G147900	0.9010038050054384	Weak	NA
Glyma.10G148000	0.4005667676489133	Weak	NA
Glyma.10G148400	0.5815123400998143	Weak	NA
Glyma.10G148900	0.6713095323266681	Weak	NA
Glyma.10G149500	0.8915828964944863	Weak	NA
Glyma.10G152400	0.7832941671973759	Weak	NA
Glyma.10G152600	0.9870785432725548	Weak	NA
Glyma.10G153500	1	Weak	NA
Glyma.10G153700	0.626582495159806	Weak	NA
Glyma.10G154900	0.837347532623823	Weak	NA
Glyma.10G155600	0.9326841131210485	Weak	NA
Glyma.10G155700	0.5445184963591957	Weak	NA
Glyma.10G155800	0.6873624893424023	Weak	NA
Glyma.10G156200	0.5748153918592235	Weak	NA
Glyma.10G156400	0.39970660796230145	Weak	NA
Glyma.10G156600	0.6227286576233424	Weak	NA
Glyma.10G156701	0.8397817927245119	Weak	NA
Glyma.10G156850	0.9069362567602062	Weak	NA
Glyma.10G157300	0.3124663175331768	Weak	NA
Glyma.10G157400	0.6206297591858113	Weak	NA
Glyma.10G157500	0.7469769098183384	Weak	NA
Glyma.10G157600	1	Weak	NA
Glyma.10G158300	0.6572929197679113	Weak	NA
Glyma.10G158350	0.9469549209088468	Weak	NA
Glyma.10G159000	0.7907023682079861	Weak	NA
Glyma.10G159300	0.9624783907492189	Weak	NA
Glyma.10G159400	0.9426025817397248	Weak	NA
Glyma.10G160700	0.7096543602428546	Weak	NA
Glyma.10G161800	1	Weak	NA
Glyma.10G163800	0.652799482106226	Weak	NA
Glyma.10G164000	0.7017648249849617	Weak	NA
Glyma.10G164200	0.5461370009981429	Weak	NA
Glyma.10G164700	0.8613108664977269	Weak	NA
Glyma.10G165300	0.9625960168372715	Weak	NA
Glyma.10G165800	0.857095327663371	Weak	NA
Glyma.10G167351	0.6333226952254728	Weak	NA
Glyma.10G167400	0.6335144506830171	Weak	NA
Glyma.10G167600	0.4562512473303381	Weak	NA
Glyma.10G167700	0.9220692276888298	Weak	NA
Glyma.10G168150	0.9548778871117038	Weak	NA
Glyma.10G168200	0.9455694542810033	Weak	NA
Glyma.10G168500	0.999569256261189	Weak	NA
Glyma.10G169100	0.7951548583896367	Weak	NA
Glyma.10G169200	1	Weak	NA
Glyma.10G170350	0.7083954342320283	Weak	NA
Glyma.10G170400	0.5465799712827881	Weak	NA
Glyma.10G170900	0.8827025025739568	Weak	NA
Glyma.10G173400	0.9897181171728584	Weak	NA
Glyma.10G173500	0.6257148932795314	Weak	NA
Glyma.10G173900	0.7543491877114875	Weak	NA
Glyma.10G174100	0.6832571017398937	Weak	NA
Glyma.10G175100	0.9847868870800424	Weak	NA
Glyma.10G175400	0.5950982896960062	Weak	NA
Glyma.10G175600	0.763482621228481	Weak	NA
Glyma.10G176100	0.34556246546820385	Weak	NA
Glyma.10G176766	0.4321415293339226	Weak	NA
Glyma.10G176832	0.33419519627626226	Weak	NA
Glyma.10G176900	0.6920482625822416	Weak	NA
Glyma.10G177100	0.9941983709830718	Weak	NA
Glyma.10G177300	0.6679498309513595	Weak	NA
Glyma.10G177500	0.7170686125016424	Weak	NA
Glyma.10G177800	0.7382229753296726	Weak	NA
Glyma.10G178300	0.5917252073042029	Weak	NA
Glyma.10G179300	1	Weak	NA
Glyma.10G180300	0.9704894447593103	Weak	NA
Glyma.10G182900	0.7406247992879329	Weak	NA
Glyma.10G183600	0.5901774557323143	Weak	NA
Glyma.10G184100	0.5127125206377028	Weak	NA
Glyma.10G184200	0.620600985085458	Weak	NA
Glyma.10G184300	0.7043355006398235	Weak	NA
Glyma.10G184400	0.7034059079795352	Weak	NA
Glyma.10G185800	0.8664034867229591	Weak	NA
Glyma.10G186200	0.9780729843346782	Weak	NA
Glyma.10G187551	1	Weak	NA
Glyma.10G187600	1	Weak	NA
Glyma.10G187650	1	Weak	NA
Glyma.10G188000	0.5028913445495282	Weak	NA
Glyma.10G188300	0.5707042433122713	Weak	NA
Glyma.10G189000	0.7381396644261914	Weak	NA
Glyma.10G189100	0.6293118544932059	Weak	NA
Glyma.10G189200	0.7184244539405629	Weak	NA
Glyma.10G189400	0.7648961461580238	Weak	NA
Glyma.10G190450	0.8719022043926391	Weak	NA
Glyma.10G190600	0.2916589150694561	Weak	NA
Glyma.10G191100	0.44794933980276874	Weak	NA
Glyma.10G191267	0.8170469398276161	Weak	NA
Glyma.10G192700	0.6807029729473125	Weak	NA
Glyma.10G192800	0.670795014517859	Weak	NA
Glyma.10G193100	0.4554268924150126	Weak	NA
Glyma.10G193400	0.6888092295700003	Weak	NA
Glyma.10G193600	0.919689908011081	Weak	NA
Glyma.10G194900	0.5675640809847388	Weak	NA
Glyma.10G195100	0.5721811008441231	Weak	NA
Glyma.10G195300	0.9886361392794434	Weak	NA
Glyma.10G195500	0.9472040224180265	Weak	NA
Glyma.10G195700	0.6576100137654413	Weak	NA
Glyma.10G195800	0.280891776236231	Weak	NA
Glyma.10G196000	0.9959481204112068	Weak	NA
Glyma.10G196300	0.5740024962667781	Weak	NA
Glyma.10G196750	0.862958069834855	Weak	NA
Glyma.10G196900	0.8301613731653034	Weak	NA
Glyma.10G197800	0.7796935911869372	Weak	NA
Glyma.10G198100	1	Weak	NA
Glyma.10G198700	0.9893976275787034	Weak	NA
Glyma.10G198900	0.9718035997397434	Weak	NA
Glyma.10G199232	0.3367529734587808	Weak	NA
Glyma.10G200400	0.9920683503237244	Weak	NA
Glyma.10G201300	0.2885128825301189	Weak	NA
Glyma.10G201800	0.2781509176000173	Weak	NA
Glyma.10G202150	0.6193454287687503	Weak	NA
Glyma.10G202300	0.7922711638432531	Weak	NA
Glyma.10G203100	0.8414125210630273	Weak	NA
Glyma.10G203500	0.8581259732046481	Weak	NA
Glyma.10G203600	0.621692413147242	Weak	NA
Glyma.10G204700	0.4234053342069009	Weak	NA
Glyma.10G205167	0.4640118292195925	Weak	NA
Glyma.10G205233	0.6255738862049054	Weak	NA
Glyma.10G205400	0.8044201322401631	Weak	NA
Glyma.10G205600	0.6421997858258955	Weak	NA
Glyma.10G205966	0.9337495818017822	Weak	NA
Glyma.10G207700	0.6934566909069038	Weak	NA
Glyma.10G208000	0.6128845053799218	Weak	NA
Glyma.10G208600	0.8207147447281083	Weak	NA
Glyma.10G209200	0.4698747126281752	Weak	NA
Glyma.10G209500	0.5400027360786402	Weak	NA
Glyma.10G211800	0.9439045947571363	Weak	NA
Glyma.10G213000	0.7852442708756021	Weak	NA
Glyma.10G213100	0.7207219596909269	Weak	NA
Glyma.10G213600	0.3607037321397006	Weak	NA
Glyma.10G215100	0.6424705815256773	Weak	NA
Glyma.10G215700	0.8836668921738389	Weak	NA
Glyma.10G216400	0.69411054370287	Weak	NA
Glyma.10G217800	0.3641339873595366	Weak	NA
Glyma.10G218600	0.5017409687356655	Weak	NA
Glyma.10G218700	0.7877100109477172	Weak	NA
Glyma.10G219000	0.8968987197466634	Weak	NA
Glyma.10G219100	0.8057619860244712	Weak	NA
Glyma.10G219200	0.8801959617829236	Weak	NA
Glyma.10G220200	0.7963203383730516	Weak	NA
Glyma.10G220700	0.8413099982923602	Weak	NA
Glyma.10G222000	0.9907777931825479	Weak	NA
Glyma.10G223000	0.9772719180998466	Weak	NA
Glyma.10G223200	0.7582111699702769	Weak	NA
Glyma.10G224800	0.924389823395372	Weak	NA
Glyma.10G226800	0.9764395530888755	Weak	NA
Glyma.10G227900	0.45656525410382914	Weak	NA
Glyma.10G228000	0.8348183286052284	Weak	NA
Glyma.10G228301	0.6969425238148278	Weak	NA
Glyma.10G228500	0.5808254503517133	Weak	NA
Glyma.10G228600	0.8199630522139363	Weak	NA
Glyma.10G229100	0.6104385882335333	Weak	NA
Glyma.10G229200	0.5496352894217577	Weak	NA
Glyma.10G229300	0.8137622115559133	Weak	NA
Glyma.10G230300	0.48128075320555286	Weak	NA
Glyma.10G230400	0.8466192145840482	Weak	NA
Glyma.10G230500	0.8768951477561626	Weak	NA
Glyma.10G233000	0.5322857414880051	Weak	NA
Glyma.10G233700	0.5783566537061081	Weak	NA
Glyma.10G234300	0.6683302526075725	Weak	NA
Glyma.10G234400	0.6153130580710084	Weak	NA
Glyma.10G234900	0.8861035786575034	Weak	NA
Glyma.10G235500	1	Weak	NA
Glyma.10G235800	0.6792693201031055	Weak	NA
Glyma.10G235900	0.4083662548562145	Weak	NA
Glyma.10G236000	0.7496148057576564	Weak	NA
Glyma.10G236600	0.8491908243391442	Weak	NA
Glyma.10G237100	0.825366416663522	Weak	NA
Glyma.10G237150	0.9584725121613296	Weak	NA
Glyma.10G237600	0.6779039376760237	Weak	NA
Glyma.10G238500	0.2971101510299527	Weak	NA
Glyma.10G239000	0.9075772301223555	Weak	NA
Glyma.10G239900	0.6326855421361648	Weak	NA
Glyma.10G240300	0.7328837749875341	Weak	NA
Glyma.10G240500	0.8989244033018152	Weak	NA
Glyma.10G240600	0.7915339181533705	Weak	NA
Glyma.10G240900	0.7462851077878851	Weak	NA
Glyma.10G241300	0.9810978282940616	Weak	NA
Glyma.10G241500	0.6769736095371958	Weak	NA
Glyma.10G242400	0.9736202568288622	Weak	NA
Glyma.10G243200	0.6295270643059196	Weak	NA
Glyma.10G245000	0.6572699231653184	Weak	NA
Glyma.10G245800	0.889603432956333	Weak	NA
Glyma.10G246000	0.5974634382503189	Weak	NA
Glyma.10G247300	0.7367692334326221	Weak	NA
Glyma.10G247600	0.7654874515796933	Weak	NA
Glyma.10G247700	0.5644854672019907	Weak	NA
Glyma.10G247775	0.7065461569327133	Weak	NA
Glyma.10G247850	0.5515967415184406	Weak	NA
Glyma.10G247925	0.9474905947775197	Weak	NA
Glyma.10G248700	0.8646998210660867	Weak	NA
Glyma.10G249400	0.9991581279616557	Weak	NA
Glyma.10G249600	0.5897568430452342	Weak	NA
Glyma.10G250000	0.5563698791096472	Weak	NA
Glyma.10G250900	0.9300606549827743	Weak	NA
Glyma.10G251200	0.7697694385989421	Weak	NA
Glyma.10G252150	0.9876095627403495	Weak	NA
Glyma.10G252500	0.7415734760865756	Weak	NA
Glyma.10G252700	0.7883391380492347	Weak	NA
Glyma.10G253700	0.9111505205408735	Weak	NA
Glyma.10G254500	0.851167893587732	Weak	NA
Glyma.10G254600	0.9973864081342809	Weak	NA
Glyma.10G254700	1	Weak	NA
Glyma.10G256700	0.5519722644141525	Weak	NA
Glyma.10G256800	0.8118669560101095	Weak	NA
Glyma.10G258400	0.3364336992651342	Weak	NA
Glyma.10G259000	0.372981401419134	Weak	NA
Glyma.10G259100	0.7830075369366618	Weak	NA
Glyma.10G260100	0.5464831148034532	Weak	NA
Glyma.10G261500	0.731844255620394	Weak	NA
Glyma.10G261900	0.7997853329752815	Weak	NA
Glyma.10G264500	0.4343521753237424	Weak	NA
Glyma.10G265700	0.747697509245059	Weak	NA
Glyma.10G266500	0.9914684759689226	Weak	NA
Glyma.10G267300	0.9308795986445757	Weak	NA
Glyma.10G267600	0.5204561486793193	Weak	NA
Glyma.10G267900	0.7372607752974198	Weak	NA
Glyma.10G268100	0.4991550647232841	Weak	NA
Glyma.10G269300	0.7007362181031249	Weak	NA
Glyma.10G269601	1	Weak	NA
Glyma.10G270100	0.7058759437703442	Weak	NA
Glyma.10G270700	0.7175950807448319	Weak	NA
Glyma.10G271300	0.9478441303865732	Weak	NA
Glyma.10G271400	0.8715644759916873	Weak	NA
Glyma.10G271600	0.7402208069507231	Weak	NA
Glyma.10G272700	0.57407890290523	Weak	NA
Glyma.10G273500	0.8681238024222496	Weak	NA
Glyma.10G273600	0.36392906648434525	Weak	NA
Glyma.10G273800	0.8788895837273445	Weak	NA
Glyma.10G277100	0.5579299901380099	Weak	NA
Glyma.10G277400	0.5369992329557087	Weak	NA
Glyma.10G279000	0.3454674341753131	Weak	NA
Glyma.10G279476	0.6207359296790548	Weak	NA
Glyma.10G281000	0.7495476064505794	Weak	NA
Glyma.10G281250	1	Weak	NA
Glyma.10G281300	0.9737472616762348	Weak	NA
Glyma.10G281800	0.9941843339956792	Weak	NA
Glyma.10G281900	0.8765568906419379	Weak	NA
Glyma.10G282267	0.9056743386204361	Weak	NA
Glyma.10G282333	0.973781997228151	Weak	NA
Glyma.10G283000	0.6821344798199113	Weak	NA
Glyma.10G283601	0.7477408066652692	Weak	NA
Glyma.10G283700	0.8588647088453021	Weak	NA
Glyma.10G284200	0.23695062561679986	Weak	NA
Glyma.10G284700	0.9501497445544431	Weak	NA
Glyma.10G285400	0.9021238596784017	Weak	NA
Glyma.10G285500	1	Weak	NA
Glyma.10G286633	0.4851209496997684	Weak	NA
Glyma.10G287000	0.8305388646164661	Weak	NA
Glyma.10G287200	0.7500297153412274	Weak	NA
Glyma.10G287800	0.6095891428568625	Weak	NA
Glyma.10G288533	0.3589827466868741	Weak	NA
Glyma.10G289100	0.7173122652228892	Weak	NA
Glyma.10G289500	0.8695766209297173	Weak	NA
Glyma.10G290200	0.8253427502603857	Weak	NA
Glyma.10G290300	0.6809911493626636	Weak	NA
Glyma.10G290400	0.31757867951774776	Weak	NA
Glyma.10G290500	0.5660129006020047	Weak	NA
Glyma.10G290600	0.9751118527308187	Weak	NA
Glyma.10G291600	1	Weak	NA
Glyma.10G294400	0.45892712548602954	Weak	NA
Glyma.10G295000	0.8118902376839028	Weak	NA
Glyma.10G295900	0.39518118971570027	Weak	NA
Glyma.10G297100	0.8161658251102346	Weak	NA
Glyma.10G297400	0.3090576089363414	Weak	NA
Glyma.10G298600	1	Weak	NA
Glyma.11G000132	1	Weak	NA
Glyma.11G001366	0.5563139514843745	Weak	NA
Glyma.11G001800	0.41406372321134727	Weak	NA
Glyma.11G002100	0.9312960678655764	Weak	NA
Glyma.11G002800	0.8426962342382451	Weak	NA
Glyma.11G002900	0.3066735415764916	Weak	NA
Glyma.11G003000	0.4239745810319093	Weak	NA
Glyma.11G004200	0.507688666227371	Weak	NA
Glyma.11G005600	0.46895820565883073	Weak	NA
Glyma.11G005700	0.6639530916717241	Weak	NA
Glyma.11G006000	0.3066570006005611	Weak	NA
Glyma.11G006200	0.4128130057809896	Weak	NA
Glyma.11G007300	0.2504520076572752	Weak	NA
Glyma.11G007600	0.7163387210358024	Weak	NA
Glyma.11G007700	0.907208312064516	Weak	NA
Glyma.11G007750	0.9760693822327247	Weak	NA
Glyma.11G008800	0.446508803479837	Weak	NA
Glyma.11G009000	0.43337538259665875	Weak	NA
Glyma.11G009400	0.93171285054035	Weak	NA
Glyma.11G011000	0.40295182931573226	Weak	NA
Glyma.11G011600	0.4480831240508616	Weak	NA
Glyma.11G013100	0.995429424492022	Weak	NA
Glyma.11G013250	1	Weak	NA
Glyma.11G013700	0.4951440446661373	Weak	NA
Glyma.11G016500	0.6995553267499176	Weak	NA
Glyma.11G016700	0.6290350616770801	Weak	NA
Glyma.11G016900	0.9918142535303477	Weak	NA
Glyma.11G018100	0.7521900077356237	Weak	NA
Glyma.11G018200	0.8520919866416186	Weak	NA
Glyma.11G018500	0.7971614223158355	Weak	NA
Glyma.11G018800	0.7789448452705443	Weak	NA
Glyma.11G019000	0.6173909376467558	Weak	NA
Glyma.11G019100	0.4660820317966897	Weak	NA
Glyma.11G019200	0.8903843770057811	Weak	NA
Glyma.11G019600	0.9786188057433458	Weak	NA
Glyma.11G019700	0.409589801921154	Weak	NA
Glyma.11G020400	0.5585759949818502	Weak	NA
Glyma.11G020500	0.6810171581940243	Weak	NA
Glyma.11G020600	0.8991643779918336	Weak	NA
Glyma.11G020800	0.5046991505755489	Weak	NA
Glyma.11G021800	0.5594139170556931	Weak	NA
Glyma.11G022600	0.8634992733878845	Weak	NA
Glyma.11G022700	0.4659265630713363	Weak	NA
Glyma.11G023000	0.572835295976843	Weak	NA
Glyma.11G023400	0.5399772919094321	Weak	NA
Glyma.11G023632	0.9909237214512284	Weak	NA
Glyma.11G024300	0.6748972380390436	Weak	NA
Glyma.11G024400	0.7277945471172812	Weak	NA
Glyma.11G025500	0.5513641405086073	Weak	NA
Glyma.11G025650	0.8842077915769067	Weak	NA
Glyma.11G025900	1	Weak	NA
Glyma.11G026100	0.9246659241475026	Weak	NA
Glyma.11G026200	0.8100752225783481	Weak	NA
Glyma.11G026250	0.8974915828499768	Weak	NA
Glyma.11G026700	0.47812094823033946	Weak	NA
Glyma.11G026800	0.750216625988271	Weak	NA
Glyma.11G026900	0.6132456153133575	Weak	NA
Glyma.11G027500	0.42985661045494794	Weak	NA
Glyma.11G028100	0.6242808051989782	Weak	NA
Glyma.11G028300	0.4037363408029799	Weak	NA
Glyma.11G029100	0.5043707698822876	Weak	NA
Glyma.11G029400	0.5747498310228812	Weak	NA
Glyma.11G032400	0.3324792261922552	Weak	NA
Glyma.11G032700	0.7992615461396727	Weak	NA
Glyma.11G033100	0.7149201211778169	Weak	NA
Glyma.11G033200	0.9916950743095193	Weak	NA
Glyma.11G033400	0.8228786984815494	Weak	NA
Glyma.11G033700	0.9839517111343605	Weak	NA
Glyma.11G034500	0.8909273654129644	Weak	NA
Glyma.11G034600	0.42450475850514824	Weak	NA
Glyma.11G035001	0.9603364404301971	Weak	NA
Glyma.11G037200	0.732816362657839	Weak	NA
Glyma.11G037400	0.8111111709482917	Weak	NA
Glyma.11G037800	0.7497513836045072	Weak	NA
Glyma.11G038000	0.2799226011611338	Weak	NA
Glyma.11G038100	0.7091542595990984	Weak	NA
Glyma.11G038200	0.7639856213028191	Weak	NA
Glyma.11G039300	0.5792925314807092	Weak	NA
Glyma.11G039951	0.4060818803291135	Weak	NA
Glyma.11G040451	0.7745285437539855	Weak	NA
Glyma.11G040552	0.6948965819054536	Weak	NA
Glyma.11G043200	0.8328420259932248	Weak	NA
Glyma.11G043600	0.7898172369985671	Weak	NA
Glyma.11G044100	0.7226710402975939	Weak	NA
Glyma.11G044300	0.5251209340199617	Weak	NA
Glyma.11G044400	0.7141040502001683	Weak	NA
Glyma.11G044700	0.872751783273537	Weak	NA
Glyma.11G045000	0.7597692871038807	Weak	NA
Glyma.11G045400	0.7929988984315649	Weak	NA
Glyma.11G046200	0.4567360667671412	Weak	NA
Glyma.11G046600	0.3444123026649909	Weak	NA
Glyma.11G047000	0.29890962283408723	Weak	NA
Glyma.11G048000	0.5079496949664752	Weak	NA
Glyma.11G048366	0.5837438574352444	Weak	NA
Glyma.11G049101	1	Weak	NA
Glyma.11G049200	0.9936265821024601	Weak	NA
Glyma.11G049651	0.912497765312348	Weak	NA
Glyma.11G050400	0.8201569201505207	Weak	NA
Glyma.11G050600	0.43378640138090513	Weak	NA
Glyma.11G050800	0.7151901962188593	Weak	NA
Glyma.11G051900	0.7951501779672873	Weak	NA
Glyma.11G052000	0.9931059014811207	Weak	NA
Glyma.11G052300	0.9979803440418752	Weak	NA
Glyma.11G054700	1	Weak	NA
Glyma.11G056900	0.9735729202515829	Weak	NA
Glyma.11G057300	0.9917058424460337	Weak	NA
Glyma.11G057400	0.9011248224380465	Weak	NA
Glyma.11G057600	0.7899070355297555	Weak	NA
Glyma.11G057800	0.9145246383060537	Weak	NA
Glyma.11G058400	0.7308499286135042	Weak	NA
Glyma.11G059600	0.4292158080513896	Weak	NA
Glyma.11G059900	0.6387888535252124	Weak	NA
Glyma.11G060000	0.9367729696419774	Weak	NA
Glyma.11G060400	0.9355957911778193	Weak	NA
Glyma.11G061200	0.5457677222431493	Weak	NA
Glyma.11G061500	0.8248371283103446	Weak	NA
Glyma.11G061600	0.5034061891237789	Weak	NA
Glyma.11G061750	0.9952256403987287	Weak	NA
Glyma.11G061900	0.6211305933983952	Weak	NA
Glyma.11G062100	0.40193684004374564	Weak	NA
Glyma.11G062900	0.5216241300926283	Weak	NA
Glyma.11G063000	0.4303180521555915	Weak	NA
Glyma.11G063100	0.9791213048403112	Weak	NA
Glyma.11G063200	0.7995932141143541	Weak	NA
Glyma.11G063400	0.8076191750350142	Weak	NA
Glyma.11G064400	0.7422756350497423	Weak	NA
Glyma.11G065333	0.5935946886617559	Weak	NA
Glyma.11G065400	0.61825204650735	Weak	NA
Glyma.11G066600	0.9457682754447049	Weak	NA
Glyma.11G067000	0.9198939025713992	Weak	NA
Glyma.11G067200	0.8270046126497294	Weak	NA
Glyma.11G069500	0.6596263036619457	Weak	NA
Glyma.11G069600	0.6874461049539622	Weak	NA
Glyma.11G069702	0.6995218207592835	Weak	NA
Glyma.11G069901	0.5024835619282643	Weak	NA
Glyma.11G071000	0.476968036651663	Weak	NA
Glyma.11G071150	0.5093680387965845	Weak	NA
Glyma.11G071800	0.9200396846445659	Weak	NA
Glyma.11G072600	0.9985669883226471	Weak	NA
Glyma.11G073800	0.5139781480458296	Weak	NA
Glyma.11G074300	0.5773850782844414	Weak	NA
Glyma.11G075800	0.852585809449204	Weak	NA
Glyma.11G076100	0.8279849299276413	Weak	NA
Glyma.11G076500	0.9969060889576254	Weak	NA
Glyma.11G076800	0.766535135796751	Weak	NA
Glyma.11G078600	0.2656318044701994	Weak	NA
Glyma.11G078900	0.8034797230359935	Weak	NA
Glyma.11G079701	0.6667814302478183	Weak	NA
Glyma.11G080201	0.5573744353067335	Weak	NA
Glyma.11G080901	0.806860277710844	Weak	NA
Glyma.11G081400	0.38577519224420403	Weak	NA
Glyma.11G082900	0.9501058526623594	Weak	NA
Glyma.11G083300	0.9714520931210833	Weak	NA
Glyma.11G083500	0.791929052679308	Weak	NA
Glyma.11G083600	0.5583086061176178	Weak	NA
Glyma.11G085200	0.8349052173824382	Weak	NA
Glyma.11G085800	0.6576714164299713	Weak	NA
Glyma.11G086300	0.5207356606675154	Weak	NA
Glyma.11G087800	0.5374805049413025	Weak	NA
Glyma.11G088100	0.9484249105976204	Weak	NA
Glyma.11G088700	0.45185403442019145	Weak	NA
Glyma.11G088800	0.6273436812459359	Weak	NA
Glyma.11G088900	0.7416727199800104	Weak	NA
Glyma.11G089700	0.5042991368621673	Weak	NA
Glyma.11G089900	0.5939796163064801	Weak	NA
Glyma.11G091300	0.6919144935041941	Weak	NA
